Spectrum	Date	Time	NO (350,3000) 191C	NO2 (150) 191C (1of2)	NO2 (2000) 191C (2of2)	N2O (100,200,300) 191C (1of2)	NH3 (300) 191C (1of2)	NH3 (3000) 191C (2of2)	HNCO (400) 191C	H2O% (25) 191C	Formaldehyde (70,500) 191C	CO (500) 191C (1of3)	CO% (1) 191C (2of3)	CO2 low% (4) 191C (2of2)	Propylene (200,1000) 191C	Diesel C1 (4500) 191C	Ethylene (100,3000) 191C	CH4 (250) 191C (1of2)	CH4 (3000) 191C (2of2)	Ethane (1000) 191C	Acetylene (1000) 191C	HNO2 (20) 191C	N2O (1040) 191C (2of2)	CO% (10) 191C (3of3)	MeOH (1000) 191C	Formic Acid (100) 191C	SO2 (300) 191C	Temp (C)	Pressure (Atm)	NOx autorange	CO autorange	CH4 autorange	NH3 autorange	NOx autorange dry	CO autorange dry	CO2% autorange dry	N2O dry	NH3 autorange dry	FIDeq THC ppmC	FIDeq NMHC ppmC	FIDeq NMNEHC ppmC	CO2% autorange	FTIR NMHC ppmC	FTIR NMNEHC ppmC	Igram DC	Igram PP	phase Angle	laser PP	laser DC	Bad Scan counter	Centerburst Location	Linearizer Check	SNR 2500	sBeam @ 2500	
N/A	08.07.2026	16:30:23,000	0,674540	0,754231	4,825207	0,547961	2,748019	7,606617	-3,006234	0,001082	-0,799434	-0,210466	0,000315	-0,024050	-0,192071	1,160235	-0,248780	-0,105964	-4,046807	-0,310834	-0,050999	-0,572909	0,079650	0,009080	-1,116158	0,493820	-0,853952	192,607239	0,993828	1,428771	-0,799434	0,000315	2,748019	1,384376	-0,772702	0,476937	0,532087	2,668011	-14,043520	-14,043867	-13,659725	0,493820	-14,397621	-14,013480	5,511963	7,634714	92,470589	7,215686	-4,980392	0,000000	567,079956	0,002721	258,568979	1,560416
N/A	08.07.2026	16:30:23,200	0,478297	0,240040	-0,845013	0,675357	2,739238	6,230941	-2,766549	0,030369	0,768364	-0,035673	-0,000016	-0,004393	-0,309803	-1,769450	0,358013	-0,128378	-0,651361	0,391348	-1,375252	-0,904889	-0,913925	-0,005465	-0,263779	-0,063863	1,195271	192,607239	0,993828	0,718337	0,768364	-0,000016	2,739238	0,697777	0,750317	-0,063115	0,657388	2,665497	-0,582772	-0,582755	0,036851	-0,063863	-3,295252	-2,675646	5,512016	7,634515	92,470589	7,215686	-4,980392	0,000000	567,080242	0,002711	229,961405	1,562419
N/A	08.07.2026	16:30:23,400	0,129075	0,328359	0,509514	0,571650	2,537158	6,304980	-0,125063	-0,016558	0,420349	0,109199	0,000602	-0,014984	-0,773525	0,793650	0,158625	-0,026099	-1,297778	0,553311	-0,184900	-0,648414	-0,069687	-0,011030	-0,152370	-0,215336	1,140040	192,670065	0,993828	0,457434	1073,639655	0,000602	2,537158	0,456296	1088,926594	-0,214905	0,569042	2,531944	1,125444	1,124782	2,671832	-0,215336	0,680414	2,227464	5,512049	7,635184	92,470589	7,215686	-4,980392	0,000000	567,080322	0,002532	240,065300	1,564598
N/A	08.07.2026	16:30:23,600	0,469780	0,373206	1,772767	0,400344	2,610760	4,892182	1,853043	-0,016340	-0,009107	0,452959	0,000503	-0,018429	-0,977528	2,150497	0,372478	-0,234896	-1,622350	0,561583	0,774732	-0,559756	0,572337	-0,004781	-0,532530	-0,246122	0,974703	192,709000	0,993828	0,842986	4529,591604	0,000503	2,610760	0,861723	4634,019173	-0,251050	0,407344	2,661450	1,595817	1,595263	3,550319	-0,246122	2,760257	4,715313	5,512057	7,635925	92,326197	7,255795	-4,972370	0,000000	567,080272	0,002779	280,037496	1,563789
N/A	08.07.2026	16:30:23,800	0,787424	0,245011	0,049874	0,298140	2,836264	2,528225	3,222383	0,038191	-0,002910	0,725277	-0,000109	-0,007431	-0,829907	0,413923	0,572494	-0,510195	1,054908	0,426735	0,500514	-0,535339	2,307151	0,005852	-0,840323	-0,257346	1,006793	192,709000	0,993828	1,032436	7252,773303	-0,000109	2,836264	1,054429	7455,756941	-0,264512	0,308767	2,929579	6,003579	6,003699	7,663514	-0,257346	8,787847	10,447662	5,512056	7,636128	92,045479	7,333772	-4,956775	0,000000	567,080225	0,003320	312,341034	1,560635
N/A	08.07.2026	16:30:24,000	-0,826871	0,318924	-2,163209	0,400870	2,594199	3,057286	5,401300	0,060037	-0,268258	0,182181	0,000423	-0,001865	-0,552517	-2,125203	-0,925512	-0,048396	7,049699	-0,336955	-0,615734	-0,010142	7,622129	0,005723	-0,246165	-0,079752	-0,113257	192,709000	0,993828	-0,507947	1885,225452	0,000423	2,594199	-0,539841	2006,307541	-0,083979	0,422826	2,743932	12,129743	12,129278	13,234313	-0,079752	20,356536	21,461571	5,512087	7,635443	91,764709	7,411765	-4,941176	0,000000	567,080338	0,003383	270,103833	1,558704
N/A	08.07.2026	16:30:24,200	-0,332435	0,210256	4,739199	0,550136	2,480755	2,984615	1,245914	0,067332	0,329216	-0,040755	-0,000242	0,002289	-0,619723	-1,863900	0,266387	-0,045579	3,005125	-0,637512	-0,021985	-2,517033	-0,628137	-0,008470	0,755389	-0,129442	0,443639	192,709000	0,993828	-0,122178	71,553864	-0,000242	2,480755	-0,124511	76,131463	-0,130986	0,556822	2,512493	6,060631	6,060897	7,300342	-0,129442	5,560129	6,799575	5,512165	7,636933	91,764709	7,411765	-4,941176	0,000000	567,080440	0,002901	237,583596	1,560636
N/A	08.07.2026	16:30:24,400	0,066951	0,543800	3,984444	0,808955	2,573913	0,004010	-4,735262	-0,015919	-0,700569	-0,450664	0,000018	0,011558	0,762827	-1,256307	0,320558	-0,223186	1,820873	-0,580831	0,575732	1,557701	-1,995908	-0,002518	-0,170825	0,339678	0,457407	192,627412	0,993828	0,610750	-0,700569	0,000018	2,573913	0,573770	-0,655001	0,318126	0,769531	2,458163	6,257590	6,257570	4,731917	0,339678	4,854153	3,328500	5,512239	7,636901	91,764709	7,411765	-4,941176	0,000000	567,080444	0,003099	282,970499	1,562084
N/A	08.07.2026	16:30:24,600	-0,481839	0,483069	3,724728	0,772680	2,351637	-0,062663	-3,326456	-0,005528	0,158022	-0,125803	0,000372	0,006855	-0,289487	-0,899349	0,063644	0,016563	-3,105708	-0,772451	0,224588	2,675643	-2,752685	0,002371	0,368619	-0,057150	-0,078751	192,607239	0,993828	0,001230	710,571713	0,000372	2,351637	-0,010381	698,446599	-0,062881	0,746664	2,273259	-11,251164	-11,251574	-10,672600	-0,057150	-14,358548	-13,779575	5,512283	7,636147	91,764709	7,411765	-4,941176	0,000000	567,080523	0,003246	293,275144	1,562207
N/A	08.07.2026	16:30:24,800	0,172271	0,416975	3,018408	0,688056	2,085101	0,387759	2,718925	0,013462	0,380111	-0,271660	0,000467	-0,000828	-0,311524	2,573654	0,012761	0,153915	-3,554082	-0,627037	-0,288441	1,143488	2,626560	-0,003498	0,143405	-0,169048	0,150099	192,607239	0,993828	0,589245	578,452337	0,000467	2,085101	0,660357	568,567362	-0,165131	0,707392	2,141638	-4,768962	-4,769475	-4,146427	-0,169048	-2,715705	-2,092656	5,512335	7,636375	91,764709	7,411765	-4,941176	0,000000	567,080508	0,003160	270,854512	1,560965
N/A	08.07.2026	16:30:25,000	0,947700	0,512741	1,332877	0,628306	1,996347	1,390689	5,626796	0,011601	0,073080	-0,402082	0,000390	-0,002557	0,017729	4,329436	-0,008922	-0,089835	-0,450006	0,133004	-0,977709	-0,272748	6,197639	-0,008325	0,029556	-0,033446	0,468957	192,607239	0,993828	1,460442	4265,559750	0,000390	1,996347	1,560897	4321,927601	-0,032859	0,667691	2,114863	8,564207	8,563778	8,528320	-0,033446	14,144394	14,108936	5,512391	7,637383	91,764709	7,411765	-4,941176	0,000000	567,080425	0,002996	256,373513	1,560304
N/A	08.07.2026	16:30:25,200	0,478028	0,749705	-0,321372	0,548498	2,156645	3,746064	0,826274	0,008256	0,397442	0,021108	0,000187	0,002126	-0,723842	0,453177	-0,269420	-0,473903	1,022294	0,927594	-1,485959	0,066894	0,313413	0,000964	1,127268	-0,133059	-0,096129	192,607239	0,993828	1,227733	11566,843179	0,000187	2,156645	1,229617	11719,699801	-0,134758	0,553650	2,173695	-0,125739	-0,125944	1,321739	-0,133059	-0,991096	0,456587	5,512420	7,637816	91,764709	7,411765	-4,941176	0,000000	567,080374	0,002940	279,918378	1,561783
N/A	08.07.2026	16:30:25,400	1,899668	1,082901	1,655382	0,442725	2,403082	5,577161	-1,786085	0,034297	0,575337	-1,123759	-0,000824	-0,001464	1,201366	2,272271	-0,204580	0,081425	0,130660	-0,423299	0,892571	-1,822383	-0,417312	0,008593	-0,168923	-0,014727	-0,093441	192,607239	0,993828	2,982569	212,489771	-0,000824	2,403082	2,929269	215,280095	-0,014536	0,435024	2,360808	6,471042	6,471948	4,069217	-0,014727	7,284458	4,881727	5,512399	7,636443	91,764709	7,411765	-4,941176	0,000000	567,080323	0,002802	297,036295	1,563068
N/A	08.07.2026	16:30:25,600	1,062233	0,680961	3,097131	0,443857	2,476154	-0,265712	-3,751662	0,002037	1,494097	-1,217727	-0,000391	0,015860	-0,122419	-0,982196	-0,077786	-1,023817	4,632828	0,382535	0,487635	-2,394077	0,555046	0,015002	0,768909	-0,139265	1,301217	192,607239	0,993828	1,743194	4,163256	-0,000391	2,476154	1,685086	3,999467	-0,133760	0,427826	2,386531	13,038851	13,039280	13,284119	-0,139265	14,724782	14,969621	5,512392	7,635057	91,764709	7,411765	-4,941176	0,000000	567,079817	0,002317	288,171084	1,561133
N/A	08.07.2026	16:30:25,800	1,135739	0,521552	4,929478	0,642140	2,290996	4,096337	-2,436034	-0,004558	-0,329679	-0,659754	-0,000049	-0,002722	-0,240081	0,512231	-0,299986	-0,054376	3,231656	1,235531	1,371314	3,070421	1,327301	0,001333	0,388542	-0,129935	0,264173	192,607239	0,993828	1,657291	0,758918	-0,000049	2,290996	1,619594	0,706671	-0,126567	0,628591	2,235183	9,876839	9,876892	10,357054	-0,129935	13,232806	13,712968	5,512369	7,635916	91,764709	7,411765	-4,941176	0,000000	567,079712	0,002235	271,742822	1,559758
N/A	08.07.2026	16:30:26,000	0,808604	0,501068	2,856208	0,692352	2,272564	4,887472	-0,397878	0,012743	-1,105084	-0,188956	0,000308	-0,000589	0,722306	0,010775	0,224936	0,131061	2,447542	0,668374	1,761558	4,590013	-0,105243	-0,009548	0,264930	-0,170098	-0,623796	192,607239	0,993828	1,309672	-1,105084	0,000308	2,272564	1,298545	-1,097377	-0,170269	0,689015	2,265091	6,878761	6,878422	5,433810	-0,170098	8,803423	7,358811	5,512312	7,636705	91,764709	7,411765	-4,941176	0,000000	567,079822	0,002389	244,042832	1,559271
N/A	08.07.2026	16:30:26,200	0,380070	0,486882	-0,741531	0,592602	2,342835	2,643767	0,896337	0,021206	-0,587824	-0,158711	0,000515	0,008881	1,148588	-1,318637	0,810200	-0,199066	1,992527	-0,167820	1,261783	3,019454	-2,511851	-0,010228	0,041756	-0,248682	-0,474233	192,607239	0,993828	0,866952	-0,587824	0,000515	2,342835	0,874508	-0,593845	-0,250906	0,598091	2,364132	4,921382	4,920816	2,623640	-0,248682	3,503456	1,206281	5,512231	7,636961	91,764709	7,411765	-4,941176	0,000000	567,079861	0,002613	232,309781	1,560890
N/A	08.07.2026	16:30:26,400	0,707864	0,402625	-0,405275	0,462783	2,302254	4,022181	0,768937	-0,011061	0,112425	-0,765150	0,000186	-0,008458	-0,563256	0,248661	0,152101	0,346275	0,567755	0,660484	0,166328	2,605740	-2,660602	-0,000880	-0,958297	-0,213791	0,606225	192,607239	0,993828	1,110489	0,112425	0,000186	2,302254	1,119048	0,114177	-0,214899	0,466189	2,320571	4,793018	4,792814	5,919325	-0,213791	2,346849	3,473360	5,512150	7,637209	91,764709	7,411765	-4,941176	0,000000	567,079611	0,002780	284,353483	1,566004
N/A	08.07.2026	16:30:26,600	0,595303	0,478792	3,150647	0,368152	2,519387	7,334838	1,712517	0,001117	0,549472	-1,129580	-0,000400	0,000688	-0,147411	-0,713272	-0,253941	0,435306	6,570837	0,985659	-0,045305	0,261995	1,121625	-0,000419	0,135031	0,063957	0,274249	192,607239	0,993828	1,074094	0,549472	-0,000400	2,519387	1,092799	0,559033	0,065072	0,374566	2,563282	18,869861	18,870301	19,165123	0,063957	20,962076	21,256898	5,512111	7,638280	91,764709	7,411765	-4,941176	0,000000	567,079724	0,002879	359,451162	1,568533
N/A	08.07.2026	16:30:26,800	0,222837	0,656789	0,397521	0,370165	2,473168	4,338662	1,990494	-0,038020	0,308870	-0,370984	0,000527	-0,004153	-1,279987	-3,352748	-0,279658	0,603654	-2,448478	0,533674	0,432783	-0,584224	3,145954	-0,004578	0,663575	0,068109	0,779156	192,607239	0,993828	0,879625	0,308870	0,000527	2,473168	0,897383	0,315011	0,069495	0,377685	2,523374	-11,651371	-11,651951	-9,091976	0,068109	-8,668474	-6,108500	5,512071	7,636645	91,764709	7,411765	-4,941176	0,000000	567,080535	0,002518	337,135829	1,565612
N/A	08.07.2026	16:30:27,000	0,430219	0,575331	-4,117826	0,418693	2,679112	0,803084	-2,571775	0,020962	-0,303431	-0,120217	-0,000050	0,009324	-0,459678	-1,319220	0,442250	0,139637	-5,695588	0,277723	0,074746	0,188378	0,710836	0,001396	1,101983	0,105201	0,147392	192,607239	0,993828	1,005550	8596,630570	-0,000050	2,679112	0,977882	8209,301389	0,101903	0,407582	2,609969	-17,588475	-17,588421	-16,669064	0,105201	-17,964604	-17,045247	5,512018	7,636012	91,764709	7,411765	-4,941176	0,000000	567,081022	0,002795	271,055979	1,565199
N/A	08.07.2026	16:30:27,200	1,191645	0,661011	0,792695	0,496869	2,700114	-0,352582	-4,829376	0,012037	-0,135746	0,750963	0,000005	-0,001933	-1,055138	1,430127	0,356042	-0,429232	-0,915519	0,288084	0,092135	-1,784733	-1,188614	-0,004216	0,602103	-0,250205	-0,231719	192,607239	0,993828	1,852657	13893,554432	0,000005	2,700114	1,766588	13252,294474	-0,238330	0,473927	2,575799	-3,362328	-3,362333	-1,252057	-0,250205	-4,599760	-2,489484	5,511980	7,636681	91,764709	7,411765	-4,941176	0,000000	567,080733	0,003095	234,405856	1,565855
N/A	08.07.2026	16:30:27,400	0,831829	0,568282	3,131700	0,567996	2,560938	1,856672	-4,800609	-0,014754	0,297240	0,750353	0,000417	-0,011195	-1,719243	0,578129	-0,298060	-0,524188	3,109130	0,344408	0,299234	-1,318427	0,206269	-0,014474	-0,364054	-0,468281	0,226906	192,607239	0,993828	1,400112	9702,952886	0,000417	2,560938	1,333469	9246,896022	-0,446560	0,542022	2,443493	5,141154	5,140695	8,579182	-0,468281	6,275131	9,713617	5,511960	7,637269	91,764709	7,411765	-4,941176	0,000000	567,080083	0,003020	240,507484	1,565906
N/A	08.07.2026	16:30:27,600	-0,499772	0,233359	-4,536083	0,598906	2,401364	4,815443	-3,453120	-0,006048	0,153410	-0,321909	0,000350	0,005729	-1,218359	-2,511125	-0,703141	-0,059014	1,917388	0,271343	0,433956	3,235433	3,465177	-0,016450	-0,841506	-0,297465	0,938792	192,607239	0,993828	-0,266413	1735,749854	0,000350	2,401364	-0,238603	1755,372931	-0,290133	0,579005	2,320577	0,147675	0,147290	2,584008	-0,297465	4,347725	6,784443	5,511942	7,636935	91,764709	7,411765	-4,941176	0,000000	567,079699	0,002700	268,331277	1,564414
N/A	08.07.2026	16:30:27,800	0,999663	0,493728	-6,929389	0,578615	2,240085	2,138656	1,140627	-0,043201	-0,661826	0,895146	-0,000215	0,020648	-1,584268	1,759758	-0,413547	0,238234	4,757008	0,187793	0,969605	2,104886	2,556803	-0,008434	-0,113985	-0,509693	0,195876	192,607239	0,993828	1,493391	8950,386458	-0,000215	2,240085	1,510526	9054,241828	-0,515447	0,585275	2,265964	14,237933	14,238169	17,406705	-0,509693	18,811089	21,979625	5,511910	7,636836	91,764709	7,411765	-4,941176	0,000000	567,079900	0,002893	282,592839	1,561988
N/A	08.07.2026	16:30:28,000	0,637096	0,476073	-1,560708	0,512628	2,353799	1,194701	1,797844	-0,018920	0,334877	1,117938	-0,000447	0,004603	-1,062921	-0,694241	-0,012362	0,048742	2,940667	0,802387	0,069082	3,596706	3,896867	-0,006996	0,862335	-0,018871	0,352942	192,607239	0,993828	1,113169	11146,083670	-0,000447	2,353799	1,133142	11352,617276	-0,018681	0,521945	2,397033	6,463837	6,464328	8,590170	-0,018871	10,799902	12,925744	5,511909	7,637289	91,764709	7,411765	-4,941176	0,000000	567,080054	0,002876	247,199881	1,563282
N/A	08.07.2026	16:30:28,200	0,365871	0,333178	1,185895	0,591971	2,410040	3,048865	-0,808016	0,054998	-0,983215	0,601040	-0,000107	0,004431	0,597710	-3,122362	0,183822	0,008757	1,246764	0,215476	0,417276	-0,040879	-0,333472	-0,003006	0,315286	-0,324491	0,711395	192,607239	0,993828	0,699049	5996,615139	-0,000107	2,410040	0,699110	6034,229879	-0,316231	0,586108	2,391120	2,129115	2,129232	0,933813	-0,324491	2,011280	0,815861	5,511969	7,636847	91,990684	7,348993	-4,953731	0,000000	567,080078	0,002707	218,071284	1,565575
N/A	08.07.2026	16:30:28,400	0,076338	0,297563	2,684277	0,589705	2,344548	2,460038	-0,098215	0,045682	-1,095079	0,066076	0,000256	-0,006340	0,052079	-2,423160	-0,198310	-0,403982	-0,857310	0,137918	1,468742	-0,450376	-1,349447	-0,000660	-0,458790	-0,258596	0,468682	192,607239	0,993828	0,373901	1485,470064	0,000256	2,344548	0,370805	1451,644406	-0,251955	0,588209	2,341437	-6,756057	-6,756338	-6,860496	-0,258596	-6,929292	-7,033450	5,512028	7,636413	92,290479	7,265716	-4,970386	0,000000	567,080138	0,002836	207,800911	1,566561
N/A	08.07.2026	16:30:28,600	-0,375818	0,389181	2,835699	0,468153	2,326438	3,117103	2,600375	-0,002263	-0,149970	-0,266588	0,000303	-0,014134	-0,912612	-1,495778	-0,513424	-0,451947	-0,583075	0,412671	2,148210	0,656218	-0,309472	-0,002770	-0,252796	0,100666	0,264458	192,645616	0,993707	0,013363	-0,149970	0,000303	2,326438	0,012225	-0,152681	0,103792	0,480228	2,389081	-7,858858	-7,859191	-6,033967	0,100666	-6,054892	-4,229669	5,512033	7,635944	92,470589	7,215686	-4,980392	0,000000	567,080177	0,003167	219,863288	1,567026
N/A	08.07.2026	16:30:28,800	-0,633420	0,470226	2,046541	0,311840	2,433286	5,966243	1,968801	0,001583	0,126619	-0,600260	0,000226	-0,006554	-0,018893	-1,793996	-0,275258	-0,074324	1,451231	0,363628	1,660592	-0,730404	-0,398995	-0,005293	0,932313	0,161730	0,716766	192,709000	0,993507	-0,163194	3467,510849	0,000226	2,433286	-0,175990	3377,850306	0,167373	0,320433	2,484211	2,673350	2,673101	2,710887	0,161730	4,077793	4,115578	5,511996	7,635387	92,470589	7,215686	-4,980392	0,000000	567,080100	0,003210	239,593816	1,567727
N/A	08.07.2026	16:30:29,000	0,144891	0,478478	0,895759	0,146873	2,397424	1,603416	-2,501803	-0,001624	-0,031893	-1,180262	0,000568	-0,007917	0,098853	2,997330	-0,407286	-0,897590	-1,240678	0,455866	0,607052	-1,375925	1,943493	-0,000657	1,600082	-0,016060	0,784211	192,709000	0,993507	0,623370	15536,758677	0,000568	2,397424	0,609176	15137,035931	-0,015526	0,143454	2,339363	1,823910	1,823285	1,625579	-0,016060	4,649719	4,452013	5,511987	7,635425	92,470589	7,215686	-4,980392	0,000000	567,079953	0,002754	257,391209	1,565891
N/A	08.07.2026	16:30:29,200	0,835068	0,375717	0,713286	0,241519	2,608160	2,020601	-0,043470	-0,003993	0,526174	-0,285170	-0,000271	-0,009750	0,765085	-0,488622	-0,840636	0,364718	-4,282141	0,520795	-0,103137	-1,223980	-4,283801	-0,007045	1,098947	0,068324	-1,044932	192,709000	0,993507	1,210785	3060,122777	-0,000271	2,608160	1,212385	3016,076414	0,068591	0,241760	2,607973	-16,705711	-16,705412	-18,235583	0,068324	-21,454324	-22,984495	5,511993	7,637999	92,470589	7,215686	-4,980392	0,000000	567,079902	0,002657	247,664509	1,559693
N/A	08.07.2026	16:30:29,400	0,370080	0,432584	-2,872883	0,536487	2,519733	1,426733	-3,379596	-0,028328	0,382951	-0,513808	0,000118	0,013811	0,837833	1,615457	-0,811595	0,338612	1,364381	0,850155	-0,168018	-1,095351	-0,657237	0,005890	0,305842	0,114207	-0,212351	192,709000	0,993507	0,802665	376,348159	0,000118	2,519733	0,783243	377,426390	0,110071	0,515471	2,440087	6,852250	6,852119	5,176454	0,114207	6,723595	5,047930	5,512002	7,637838	92,470589	7,215686	-4,980392	0,000000	567,079762	0,002775	230,910084	1,558681
N/A	08.07.2026	16:30:29,600	-0,316545	0,175275	-0,338750	0,660176	2,513733	3,515668	-3,492680	-0,035298	0,294959	-0,440099	0,000206	0,000928	-0,156389	2,854722	-0,283166	-0,301689	2,437030	0,199897	0,698237	-0,513549	-1,990514	0,001174	0,536276	0,229160	0,411426	192,709000	0,993507	-0,141270	0,326700	0,000206	2,513733	-0,143536	0,315952	0,222393	0,638132	2,429534	12,117997	12,117770	12,430548	0,229160	11,590960	11,903738	5,512018	7,637784	92,470589	7,215686	-4,980392	0,000000	567,079746	0,002906	233,271412	1,560970
N/A	08.07.2026	16:30:29,800	-0,365587	0,135938	3,451090	0,748913	2,529915	2,724246	-3,921161	-0,011219	0,314183	-0,761256	0,000382	-0,013321	0,271352	2,355994	0,255330	-0,411021	-0,945136	-0,320009	1,763757	-0,682769	-1,219183	0,003674	0,587364	0,290641	0,164667	192,709000	0,993762	-0,229649	0,348225	0,000382	2,529915	-0,231038	0,335156	0,280113	0,719375	2,435405	2,364274	2,363854	1,821151	0,290641	2,903799	2,361096	5,512017	7,638424	92,470589	7,215686	-4,980392	0,000000	567,079967	0,003191	242,237350	1,563784
N/A	08.07.2026	16:30:30,000	0,240836	0,312737	3,549657	0,797605	2,591239	-0,386686	-4,134843	0,013470	0,520505	-1,219364	0,000522	-0,007457	1,655966	1,686325	0,464325	-0,044818	-4,484642	-0,219046	1,306266	-0,690432	2,692977	0,014815	0,021323	0,202814	-0,116671	192,709000	0,994149	0,553573	0,520505	0,000522	2,591239	0,533270	0,510573	0,191395	0,762954	2,496088	-5,751464	-5,752038	-9,063969	0,202814	-2,427773	-5,739704	5,511996	7,638532	92,470589	7,215686	-4,980392	0,000000	567,080247	0,003409	238,641713	1,564962
N/A	08.07.2026	16:30:30,200	0,578068	0,033648	0,438814	0,592678	2,818203	2,305159	2,085009	-0,014765	1,055035	-0,337184	-0,000244	-0,002248	0,336858	2,588280	0,312585	-0,494676	-3,953249	-0,281973	-1,791473	2,079381	-0,359844	0,000639	-0,170390	0,018525	0,871803	192,709000	0,994149	0,611715	1,055035	-0,000244	2,818203	0,624745	1,077457	0,018954	0,605310	2,878081	-2,922189	-2,921921	-3,595638	0,018525	-5,531793	-6,205510	5,511989	7,636272	92,470589	7,215686	-4,980392	0,000000	567,080165	0,003004	215,093849	1,563945
N/A	08.07.2026	16:30:30,400	0,133923	0,487874	3,421598	0,624216	2,413290	2,152958	2,423429	0,002326	0,920745	-0,142056	-0,000002	-0,000824	1,004621	-1,946109	-0,720419	-0,586947	-3,269616	-0,111300	1,596983	1,218961	-5,370260	-0,002100	-0,605910	0,119227	-0,621162	192,709000	0,994149	0,621797	0,920745	-0,000002	2,413290	0,637245	0,943561	0,122228	0,639732	2,473072	-16,981269	-16,981266	-18,990507	0,119227	-21,153528	-23,162769	5,512015	7,635986	92,470589	7,215686	-4,980392	0,000000	567,079754	0,002541	220,279560	1,563019
N/A	08.07.2026	16:30:30,600	0,198439	0,517909	2,611787	0,614265	2,250153	0,793205	-2,334649	0,003711	0,372013	1,025441	0,000252	0,002347	-0,454157	-1,089293	-0,424597	0,071838	-1,638815	0,304556	0,523159	-0,116349	0,638361	-0,006371	-0,026206	0,026420	-0,564337	192,709000	0,994149	0,716348	10562,500448	0,000252	2,250153	0,699052	10161,430661	0,027476	0,600918	2,202436	-10,709182	-10,709459	-9,801145	0,026420	-9,739222	-8,830908	5,512023	7,637440	92,470589	7,215686	-4,980392	0,000000	567,079803	0,002617	251,157083	1,566788
N/A	08.07.2026	16:30:30,800	-0,111622	0,580676	2,240958	0,573438	2,257112	0,014335	-1,212710	-0,009942	-0,417199	0,766485	0,000026	-0,003549	-0,048205	-0,625273	-0,140941	0,121879	-0,852492	0,243652	0,291205	-0,196726	1,855689	-0,019867	-0,063644	0,026940	-1,307478	192,709000	0,993961	0,469054	7664,850914	0,000026	2,257112	0,458461	7456,314694	0,027288	0,566177	2,232105	-8,916535	-8,916564	-8,820154	0,026940	-6,923560	-6,827150	5,512024	7,637802	92,470589	7,215686	-4,980392	0,000000	567,079941	0,003098	271,405761	1,569466
N/A	08.07.2026	16:30:31,000	-0,316841	0,581334	0,197034	0,599662	2,434907	-0,359058	1,884608	-0,033911	-0,558661	0,255180	-0,000271	0,010280	0,089131	-0,854332	0,169593	-0,141034	1,782513	-0,166500	-0,414735	0,334809	0,592413	-0,016258	-0,015790	-0,032389	-1,149076	192,709000	0,993828	0,264493	2551,804285	-0,000271	2,434907	0,269493	2591,946488	-0,034420	0,612165	2,484560	-0,977486	-0,977188	-1,155450	-0,032389	-0,701662	-0,879923	5,512021	7,637603	92,470589	7,215686	-4,980392	0,000000	567,079785	0,003438	276,139478	1,569512
N/A	08.07.2026	16:30:31,200	-0,301190	0,450977	-2,156738	0,619126	2,604481	1,153401	2,661779	-0,030135	-0,285511	0,062272	-0,000088	0,026044	-0,572660	-1,382738	0,549140	-0,199487	4,935730	-0,239063	-1,265356	0,941640	0,796926	0,007133	0,493086	-0,048784	0,120307	192,709000	0,993828	0,149788	4034,482984	-0,000088	2,604481	0,156474	4090,161414	-0,052558	0,637454	2,676913	11,494917	11,495013	12,640333	-0,048784	11,416147	12,561467	5,512021	7,637621	92,470589	7,215686	-4,980392	0,000000	567,079421	0,003327	273,516807	1,567335
N/A	08.07.2026	16:30:31,400	-0,265806	0,314443	-0,781165	0,479506	2,525450	5,326000	-0,011350	0,032447	-0,573834	-0,168256	0,000756	-0,001842	-0,404643	-1,808360	0,823815	0,186879	4,293857	0,794739	-0,148513	1,567993	3,431816	0,023880	0,863727	0,241784	0,930905	192,709000	0,993828	0,048637	10295,751366	0,000756	2,525450	0,043207	10302,146822	0,241626	0,479240	2,525385	14,254568	14,253737	15,063022	0,241784	17,694636	18,503921	5,512033	7,638195	92,470589	7,215686	-4,980392	0,000000	567,079368	0,002883	276,032619	1,564579
N/A	08.07.2026	16:30:31,600	0,982463	0,765929	0,008702	0,558140	2,521332	-1,194797	-2,589903	-0,012886	-0,051963	0,725803	0,000654	0,002138	0,110925	-0,634556	0,736884	0,217191	3,695500	2,216323	0,733736	1,794277	1,470305	0,000594	-1,028552	0,288696	1,224933	192,709000	0,993828	1,748391	8193,053927	0,000654	2,521332	1,700314	7991,711087	0,281313	0,543896	2,457841	16,868916	16,868196	16,646346	0,288696	19,268948	19,047098	5,512038	7,639172	92,470589	7,215686	-4,980392	0,000000	567,080079	0,002847	283,105293	1,563553
N/A	08.07.2026	16:30:31,800	0,142870	0,330698	4,062866	0,711337	2,247164	-0,875415	-3,293760	0,019506	-0,422554	0,670401	-0,000165	0,000584	-0,849559	-1,958250	-0,039864	-0,201139	-0,730096	0,176162	0,469490	0,876809	-0,673343	0,010478	-0,197293	0,037353	0,475516	192,709000	0,993828	0,473568	6704,008000	-0,000165	2,247164	0,461140	6492,760881	0,036642	0,688385	2,176043	-6,297775	-6,297593	-4,598475	0,037353	-6,780361	-5,081244	5,512031	7,639134	92,220676	7,285106	-4,966508	0,000000	567,080182	0,002670	260,176381	1,561634
